timestamp,sound,pressure,temp,humidity,voc,pm1.0,pm2.5,pm10,CO2
2022-11-07 00:00:00,0.928749749990816,1012.0654580806216,24.8503015472787,35.85748173846905,29446.19532554257,25.85475792988314,37.35308848080133,44.924874791318864,425.76711185308847
2022-11-07 00:10:00,0.925972715754924,-674.7073453223711,-0.0063259246038285255,-0.0195960234759056,-222.0653878724661,25.64751364921477,36.28040673211705,44.312413816683744,17.502144241385906
2022-11-07 00:20:00,0.9206058300217632,-0.0730192806988725,0.053383820566484275,-0.086499749473738,5.292346801892563,25.52851858004908,36.38373307435469,43.85466967639743,-12.54692570747278
2022-11-07 00:30:00,0.918829412483003,0.0384720171499566,-0.2353148931136495,0.4520192949325121,64.24589107093925,25.50277186441429,36.58596465985172,43.81559304993135,-3.962785470632923
2022-11-07 00:40:00,0.9244033638450012,0.1847744857983571,0.26708644470526366,-0.52672689655261,128.97264632281076,25.415085869101627,36.51020050059922,43.6847805591793,4.5750323566243765
2022-11-07 00:50:00,0.9257844070476628,-0.1378109138660193,-0.13170541349506948,0.2549669450118017,466.5752904879555,25.407007859968388,36.36552868412421,44.7629101868343,0.5510062026567653
2022-11-07 01:00:00,0.9260883127638896,-0.0049242549554264,-0.05760250147011803,0.1053670826350057,198.25087375571457,25.31592326327535,36.60098103606088,44.06183667013399,-7.056375092106123
2022-11-07 01:10:00,0.9337815840292666,0.0802507217041466,0.11258915600457797,-0.244424994920422,189.44398544849537,25.540103384825525,36.6612969097871,44.34716027176663,1.8096310743489423
2022-11-07 01:20:00,0.9275742442637764,-0.0856212052741511,-0.08680966196894957,0.1909528492753196,-197.20196582811693,25.50026988610759,36.69309942447836,43.91249505741962,-2.184204690193667
2022-11-07 01:30:00,0.9234149464089728,-0.0221823767178648,0.007838244231930247,-0.0729556356289293,-197.55289002011705,25.25392986903829,36.077970566011565,43.425521551199886,2.554723516537478
2022-11-07 01:40:00,0.9208706830100554,-0.0103779246488784,0.15736124054735257,-0.3072486452470286,179.34375556682426,25.52857956687836,36.68687119734837,43.97113777269239,-1.4050176099938767
2022-11-07 01:50:00,0.9207160305689898,0.0405443663113374,-0.19530842720092423,0.3885572399195922,-34.914521004535345,25.347432595078736,36.2718054265408,43.66382985999001,7.033197417128349
2022-11-07 02:00:00,0.9180346072932556,0.0522299285017879,0.097609317217902,-0.2087980866498853,-202.09384254716133,24.8113870243047,36.05724231049216,43.85221565042886,12.637380686803
2022-11-07 02:10:00,0.9167772677266162,-0.066864146917851,-0.0419217737210289,0.0959741869072487,71.14733692787559,25.69297646500875,36.54887814714058,43.86351858390986,-19.189272110199735
2022-11-07 02:20:00,0.9190566041262452,-0.0482520027532018,-0.1391761560521232,0.276483309699401,74.37415230435727,25.15110881203792,35.93226536076364,43.196924742793165,1.5488027638355677
2022-11-07 02:30:00,0.92285146619404,0.027986506465254,0.19871450809136348,-0.4098692929543617,64.04621661471174,25.473541177116413,36.459416874351255,43.80681366515418,-5.746919789774267
2022-11-07 02:40:00,0.9269421719357,0.0185436787608068,-0.11475136707496603,0.2520138137227761,-52.39966727318824,25.305937359594623,36.74906756227924,44.23844227735472,19.017724020397797
2022-11-07 02:50:00,0.9285128293352682,0.0465134179700044,-0.012394272331871292,0.0009323707563027,-79.76390153984903,25.13505105803081,36.302961012421946,44.292704850999165,-5.903048478074311
2022-11-07 03:00:00,0.9264486452653524,-0.0926344403052326,0.2739291462712963,-0.5235252268949395,150.36533938207867,25.37587107608113,36.36882425438142,44.18973288984171,-22.401819270296585
2022-11-07 03:10:00,0.9265844561739732,0.0541481206837488,-0.07926232398887478,0.1275936357145681,-4.589381465066253,24.98832215981006,35.98894819278151,43.19705618453176,13.435428232866798
2022-11-07 03:20:00,0.936153640284199,0.070397707499751,-0.09264706853920046,0.1657874924563316,-111.60818120181284,24.935013420604605,35.989296821728864,43.44165394075843,6.93444754662039
2022-11-07 03:30:00,0.9308822367497422,-0.0848273619295696,0.05423451771373067,-0.0954508265499782,36.95366550525432,24.890874238207445,36.07471491587899,43.88547008946272,1.219778264528145
2022-11-07 03:40:00,0.9392478762074734,-0.0095355188632311,-0.19259013983423046,0.3623253069955439,34.39693084952523,24.66340247383481,35.845164989445934,43.264253921584064,-14.751641956032016
2022-11-07 03:50:00,0.9402214618491064,-0.020236474000967,0.2325030995568511,-0.4630920742967888,61.53571995712628,25.029294060490184,36.35574431763726,43.82175889355994,16.849874590296622
2022-11-07 04:00:00,0.9347886916357688,0.0231016445577552,-0.050182974223886845,0.0818791061921473,-74.81931303131569,24.8409467951938,36.15452830832216,44.02664472349602,-13.858664965515004
2022-11-07 04:10:00,0.9311256044009136,-0.0011975971372066,-0.11654221928480268,0.1894166063236824,-48.08225852295436,24.303466320091704,35.63509897054454,42.72239676668325,23.89302775876945
2022-11-07 04:20:00,0.9324488263255806,-0.1536784070164003,0.1510146617999908,-0.3135551998946866,103.24486855079886,24.579400985517545,35.48420866249936,42.66626762482685,-13.581250980005109
2022-11-07 04:30:00,0.9292738834673594,0.175431874244623,-0.07977476723339194,0.157616755848224,-21.46168732528531,24.69193464575264,35.6842086675365,42.697695692438536,-5.1163894302512745
2022-11-07 04:40:00,0.9283621440599644,0.1374905491849176,0.01085548677932735,-0.0442008463156042,-46.61394216314147,24.29027580824492,35.55914398894086,42.84080659198524,7.198794354912479
2022-11-07 04:50:00,0.9240522371887716,-0.1834964685751856,-0.019078138010584667,0.067428220781295,59.346796670106414,24.813679664141613,35.8366290426796,43.436388076007496,-11.437563556082123
2022-11-07 05:00:00,0.9276467312733526,0.0894443118335175,-0.11111023302192535,0.1991546481620218,18.738469916210303,24.523649879387342,35.543193164774834,42.792600131164,-0.9828989525100836
2022-11-07 05:10:00,0.9238142082374844,-0.0222442375097671,0.21218551781065287,-0.4648817207787843,-0.7451185600111785,24.51617353456292,35.56403357491636,42.18745134362778,-1.3349243120101733
2022-11-07 05:20:00,0.9239903651953716,-0.0428877943468251,0.05568336474095048,-0.1236515224133114,-57.46112528360027,24.237859603228497,35.52236622942335,42.42839015518123,-3.717021904205581
2022-11-07 05:30:00,0.9320776474171883,0.0093145670712146,-0.1719692611471757,0.3290390498500102,-33.38261619808327,24.428752557092352,35.40737912426725,42.60172222278784,17.51235907827072
2022-11-07 05:40:00,0.9367950031173444,0.0567846637505908,0.24589331349802634,-0.4869479332069559,75.96467086742996,24.40043444509047,35.437427357544514,42.47998669473021,-7.189612792920912
2022-11-07 05:50:00,0.94111431511275,-0.0187352074730142,-0.16157550634789786,0.319856932021338,-21.35116894948078,24.151284037784983,35.26412561654544,42.23664029099884,14.55341063386959
2022-11-07 06:00:00,0.9395409626097206,0.0868779688642007,-0.0923823804908146,0.205395225703036,9.013805626240355,24.563003223801,35.9417087236951,43.06922389344211,-21.933988908705544
2022-11-07 06:10:00,0.9329651664582356,-0.0304862726917463,0.1910345575779573,-0.3919954428867314,-23.821978172898525,24.527144187499943,35.66406075908635,42.65480544264607,-1.83327937111892
2022-11-07 06:20:00,0.9314684652960644,-0.0419962363230297,0.030600254676553362,-0.0810317965658313,-4.722027658699517,24.312130168630777,35.46569049514113,42.48557898433435,-0.3174015394354796
2022-11-07 06:30:00,0.941506971590153,0.0146617389931407,0.0477985542030801,-0.1130191951035968,25.7504942350206,24.43882057547326,35.88655635530312,43.46559246391645,11.84942824662761
2022-11-07 06:40:00,0.931754889964567,0.005556291665016,-0.09036116440191932,0.2050012150350326,-33.906020784168504,24.110485165028454,35.54811476408938,43.14772129124561,-0.8209140261151333
2022-11-07 06:50:00,0.9296907058983612,0.0663468549258823,-0.2023858395486826,0.3830800053884644,-18.79932195147921,24.41803629093853,35.65729816961764,42.51335193919492,-4.589593375526533
